Longitude,Latitude,Id,BFP_U,ISF_U,RoadDens_U,II_U,Elong_U,Veg_R,Water_R,AvgBH_U,StdBH_U,Rough_R,Elev_R,Slope,Prec,Temp,WindSpeed,Pop,GDPpc,SUHII,ElevDiff
78.0357273825,30.3045509411,88089,23.95907217405237,72.05183911036038,1.0558222930583296,2.1397658785252167,1.1453693186411038,68.87175058330473,0.0005426387667774,10.403157115835764,1.875624271908165,2.505199870599818,670.3084777924935,2.8852089781685906,1015.0,31.8,1.35,559488.0,11808.08865248227,2.1626839826839728,-26.25013396911777
109.482175252,30.3042383406,88093,23.03496801575006,65.25084405057567,0.7640872403106379,2.187310126948419,1.9634902605263005,26.251358534408947,0.88467814287241,20.86666432593556,9.669946006254538,6.308762916396757,463.8160195923401,9.631733002889428,949.5,31.11666717529297,1.6833333587646484,207091.0,22159.65311867729,1.8568253968254,-11.404801613102734
112.247679687,30.3285939623,88117,24.37148395643437,68.46638626074899,4.239342299607727,3.03319135307863,2.263294374723157,0.01623961392631,12.509594717470229,15.4063782325222,9.380462528796532,0.7005363920332393,31.39318141198079,2.685077692932295,585.0,30.73333282470704,1.6083333206176758,467504.0,18737.14431320373,2.423343527013291,1.2917226583672845
57.062558899,30.2786149665,88141,24.17480488793192,84.82015125073676,0.3756788770972478,2.2022390453320795,2.007545100122234,7.153032874220109,0.0,9.746482522501422,3.441533182448413,0.914333241811201,1769.6992964757817,1.8749879126290423,1.0,36.833333333333336,3.344444478352865,534233.0,10436.066603897543,-2.265823337913561,-6.971564891672642
121.253995087,30.2995725695,88155,26.18413875345709,68.90795821455714,3.032436009284168,3.635491746728533,1.5444734722562583,0.34642535790591,4.898985369999529,13.111705245989146,4.266411370691813,0.5402370372517541,3.7513784191942383,2.1183248001949644,740.1666666666667,31.22222188313802,3.5444444274902343,150218.0,12715.444001384656,1.354674329501904,1.09405754578278
-89.7651993183,30.2743740827,88187,17.455863053941968,66.69088537793205,9.462658425636764,2.804145948184597,1.5489228226916631,27.30701435274774,7.220544684217869,7.944837203359496,1.7781688734522365,1.309518555596958,5.096961014125776,2.536411510579259,669.5,32.96666717529297,2.7,38220.0,54381.36726844584,2.240793650793705,-0.1277246000938561
120.212834436,30.3416852694,88233,24.00671195429445,73.1471719450729,5.474719465916054,4.478456603330096,1.8542843243397376,8.786844819068081,17.39971637436891,17.473522463207072,8.169652011786148,1.6372112409078798,13.74251374298923,3.3954948988605382,637.9615384615383,31.748717674842243,2.4051281973031853,3258568.0,21402.826444622304,1.5081039910726304,-5.652753666078372
-93.3143837022,30.2290337584,88344,16.76681245900518,73.1164917131066,5.99922107282953,2.8728461034826123,1.2176583190551185,22.13271973075777,20.06017695843894,9.806328223987862,4.401359816678905,1.118342170031164,5.563846634615586,2.8215682662600696,465.5,33.56666641235352,2.8833333587646486,30564.0,49729.494634210176,1.911736722059292,0.6662737201433844
-81.3942625193,30.2645627489,88373,16.50788986185957,71.8723542282175,10.61292269782064,2.3493187276491496,5.034964796021672,12.41138505773794,41.38303328601399,7.752467646370075,2.570966077364343,0.8462899509408708,2.7009627193126096,3.0481147903707693,563.0,32.722222900390626,3.5,61947.0,61373.33173519295,0.96363773584892,3.0085943957570067
-93.2116124214,30.2021660325,88391,15.97191943421464,75.62722856208804,10.914524630624165,1.9893296280167327,2.0186211254277384,14.79924381107304,20.28333580027159,7.652731846394468,2.374070482778768,0.7898847894454922,4.042134317746614,2.6656645280725164,467.25,33.57500076293945,2.9166665649414063,77391.0,51800.60351978913,2.4363562753036945,1.9547373354660185
-97.7367212952,30.3844360168,88412,18.4958176037655,73.26312388233197,9.209135052988586,5.071429843861831,1.635355413775738,48.3965524081435,1.51245117954046,8.154917926543424,3.6552454591705823,1.8060768932261664,229.04343118395303,3.061208975317757,126.09375,36.00833320617675,3.367708292007447,1205632.0,78124.4174092923,2.021950077231736,0.7820631767062878
-92.0332527087,30.1966359528,88418,17.35718878982487,69.79570128897473,9.817991290811602,2.893915357217001,1.1248808056730508,16.95709881026627,1.09022944524212,7.993312342842764,1.8251224266317785,1.376741084626819,10.843168140321756,2.964935259762432,516.6,33.63333374023438,2.706666687011719,133101.0,35468.28755606643,2.592051155927152,0.7777906364563965
-81.6419132187,30.2900555796,88422,17.28731982487203,71.58689809909941,11.201499842972549,4.661857988706088,1.0147742102680934,30.350412331966343,30.812924701304528,8.323668662355082,2.802251649845961,1.483867362781763,9.677139679051898,3.7075686971853097,571.75,32.868333435058595,2.66,444492.0,53177.76610602664,2.476425633668047,1.536474887544264
66.9964137773,30.1904004056,88428,20.94175588710957,71.30775751285118,0.6598792705739758,1.9810575807050768,1.4906489570076673,35.70704711096224,0.0,7.520165509562062,2.601941044491888,3.8687567210734,1757.332358383063,2.202889271235911,62.0,35.055555216471355,2.3000000000000003,1070601.0,1840.5302526338016,-0.4048988332594945,-74.01933981955949
-85.6435248674,30.1824457826,88470,14.6584364219991,68.72164654122392,9.879538174196048,2.9284971695529025,1.354662963457654,15.55854253850427,52.310536730794965,6.904454401222255,1.864807506549298,0.7231083054395395,4.776954372707827,3.64397611296817,635.4,32.68666625976563,3.299999938964844,82932.0,58881.6304201032,1.3281254331254786,5.284156501386853
-81.7459921652,30.1695195659,88492,17.004158095980202,73.08835935825925,9.154273655743166,2.2704070121715554,1.6383247344235297,34.394631048406325,13.37884070068112,7.976286469646457,1.607054123695986,1.8817965026642305,10.725806975758289,3.439931844623737,598.0,32.916665649414064,2.35,53337.0,58776.98306991395,1.653908496732072,4.272326471151457
71.4742537124,30.1925281007,88504,18.30155418956279,78.80115171943322,1.917378701854721,2.4712529114241675,1.6303482809713217,1.54568168161829,0.0394854240318,8.540302040394181,2.5285599897885875,0.638169624543784,123.94886696203146,1.7001374795948665,128.70000000000002,40.11000030517579,1.9433333129882813,2395705.0,3899.338903996944,2.4105508786369114,1.053038437552786
77.2867596318,30.1419485458,88538,19.5436112197971,77.05012945525279,1.4527609744017171,1.7728155976788502,1.2780336812429436,1.53675536126049,0.46986288071706,9.155313007116458,2.1857595065831834,0.667264514365972,277.5985361473976,2.026558403679921,658.5,35.233332824707034,1.483333282470703,350637.0,15582.585001012443,1.0418333333333862,2.357032486686194
